class,split,source_path,staged_path,action
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2023.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2023.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2026.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2026.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2027.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2027.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2029.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2029.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_203.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_203.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2030.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2030.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2033.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2033.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2036.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2036.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2037.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2037.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_204.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_204.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2040.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2040.npy,symlinked
10um,test,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2044.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/10um/HFocusing_5_10_10um_0_2044.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2046.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2046.npy,symlinked
10um,test,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2049.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/10um/HFocusing_5_10_10um_0_2049.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2050.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2050.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2052.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2052.npy,symlinked
10um,test,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2053.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/10um/HFocusing_5_10_10um_0_2053.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2056.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2056.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2058.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2058.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2061.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2061.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2062.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2062.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2065.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2065.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2067.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2067.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2068.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2068.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_207.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_207.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2070.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2070.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2071.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2071.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2074.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2074.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2075.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2075.npy,symlinked
10um,test,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2078.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/10um/HFocusing_5_10_10um_0_2078.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2079.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2079.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2082.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2082.npy,symlinked
10um,test,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2085.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/10um/HFocusing_5_10_10um_0_2085.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2087.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2087.npy,symlinked
10um,test,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2088.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/10um/HFocusing_5_10_10um_0_2088.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2091.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2091.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2094.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2094.npy,symlinked
10um,test,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2097.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/10um/HFocusing_5_10_10um_0_2097.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2099.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2099.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_210.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_210.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2100.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2100.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2103.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2103.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2105.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2105.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2106.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2106.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_2109.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_2109.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_213.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_213.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_214.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_214.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_217.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_217.npy,symlinked
10um,test,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_22.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/10um/HFocusing_5_10_10um_0_22.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_220.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_220.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_221.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_221.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_223.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_223.npy,symlinked
10um,test,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_224.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/10um/HFocusing_5_10_10um_0_224.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_227.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_227.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_23.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_23.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_230.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_230.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_232.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_232.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_233.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_233.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_236.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_236.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_237.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_237.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_240.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_240.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_243.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_243.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_246.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_246.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_249.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_249.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_251.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_251.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_252.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_252.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_254.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_254.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_255.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_255.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_258.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_258.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_26.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_26.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_261.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_261.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_262.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_262.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_265.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_265.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_268.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_268.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_27.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_27.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_271.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_271.npy,symlinked
10um,test,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_272.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/10um/HFocusing_5_10_10um_0_272.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_275.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_275.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_276.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_276.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_278.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_278.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_279.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_279.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_282.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_282.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_285.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_285.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_286.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_286.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_289.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_289.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_292.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_292.npy,symlinked
10um,test,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_295.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/10um/HFocusing_5_10_10um_0_295.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_298.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_298.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_30.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_30.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_301.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_301.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_304.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_304.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_307.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_307.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_310.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_310.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_313.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_313.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_314.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_314.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_317.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_317.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_318.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_318.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_32.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_32.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_321.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_321.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_322.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_322.npy,symlinked
10um,test,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_324.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/10um/HFocusing_5_10_10um_0_324.npy,symlinked
10um,test,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_325.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/10um/HFocusing_5_10_10um_0_325.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_328.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_328.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_329.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_329.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_33.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_33.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_332.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_332.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_335.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_335.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_337.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_337.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_340.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_340.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_342.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_342.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_343.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_343.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_346.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_346.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_349.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_349.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_35.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_35.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_350.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_350.npy,symlinked
10um,test,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_353.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/10um/HFocusing_5_10_10um_0_353.npy,symlinked
10um,test,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_354.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/10um/HFocusing_5_10_10um_0_354.npy,symlinked
10um,test,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_358.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/10um/HFocusing_5_10_10um_0_358.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_36.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_36.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_361.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_361.npy,symlinked
10um,train,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_364.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/train/10um/HFocusing_5_10_10um_0_364.npy,symlinked
10um,test,P0/C1_HF_5_10_10um_doublet/HFocusing_5_10_10um_0_365.npy,particles2SNR_pipeline/output/p0_c1_particles2SNR_staging/test/10um/HFocusing_5_10_10um_0_365.npy,symlinked
